p2_1,p2_2
409,100
29,353
567,112
1769,495
186,1393
231,206
4044,369
1253,427
861,108
1358,689
4574,32
426,411
1022,1074
2989,81
1336,1074
1633,106
1993,411
958,1353
3416,1371
3912,1310
3032,842
186,108
1993,842
1527,665
2853,1353
94,81
2024,46
2525,349
99,842
267,81
1114,221
2448,108
1677,807
240,527
1116,175
348,842
1047,141
1203,1774
134,187
2652,509
1703,100
2936,81
2989,108
359,112
2157,1774
2029,842
1751,595
2497,369
1001,654
1759,427
1052,108
1785,221
10,321
1052,689
372,470
1505,527
2042,590
275,106
1462,97
2497,749
3777,1774
695,100
2989,509
1850,763
2965,221
3108,584
372,102
1525,411
599,268
511,243
1677,584
426,1310
2150,1310
3980,1310
80,100
599,470
2206,584
4574,187
119,221
836,842
2448,232
2526,81
186,159
2029,46
1053,141
1070,542
1853,104
3572,590
2910,221
1191,509
932,527
3075,665
333,108
1061,749
1546,295
4,1353
2597,321
403,108
2578,689
274,689
894,1353
716,470
288,693
496,112
2497,11
1592,141
1414,1774
1083,232
3283,141
918,1353
3657,175
942,11
1170,232
3148,97
1528,159
2519,749
2042,369
1145,654
1414,97
716,243
293,5
324,159
2111,106
3383,97
1252,425
1191,353
4011,206
111,425
197,584
931,590
1322,112
723,321
720,763
844,100
762,427
1061,100
334,1353
80,104
5540,470
320,349
918,102
762,1371
1357,159
3590,933
111,584
424,665
2805,1393
2519,335
1252,32
1001,398
1252,584
2140,845
2353,950
586,950
836,112
326,349
675,232
3659,590
140,97
2473,441
3672,295
1759,1225
1373,693
2078,842
3148,283
2852,1225
1826,845
2097,283
823,106
1528,321
240,542
3016,221
2336,5
2936,175
510,1371
730,842
917,689
2162,689
2965,845
4574,159
1592,232
588,335
520,106
574,108
1592,933
1814,369
537,845
424,1371
1578,5
467,11
2735,32
2585,221
469,1393
2989,280
2910,509
806,221
2735,584
639,100
519,32
2635,425
2735,175
494,196
3527,321
1769,933
1285,112
516,112
2525,542
1309,189
1546,654
2984,842
664,654
655,353
1492,807
414,369
1592,584
528,1371
2376,441
3016,527
1583,542
1814,842
3148,159
1133,283
2379,335
989,1371
186,268
588,1353
3196,470
983,5
103,807
242,196
1621,1371
197,232
403,1353
310,749
1278,595
231,321
1357,527
796,1353
1061,425
324,100
302,81
990,335
4,369
220,369
4241,411
3948,933
1170,411
2578,527
107,295
4011,933
1309,933
664,470
2673,46
414,595
912,411
105,100
3659,584
1352,206
3515,206
1032,268
5409,763
320,411
1040,102
917,206
3087,353
1731,590
686,807
2741,842
945,106
2376,1774
302,112
991,206
1001,411
1021,950
334,196
2652,280
2379,411
1751,1353
2632,280
1304,11
467,1353
2379,1353
2157,1553
1040,141
2526,141
1414,321
2150,842
1528,283
1578,353
2853,595
3016,243
567,243
2720,425
294,1074
958,595
1021,100
653,280
4011,369
1249,100
1703,842
1503,527
2632,112
1114,693
2097,102
2162,353
2379,243
917,509
2585,141
1073,584
2080,276
1769,32
528,1353
368,106
2578,584
1703,243
516,665
274,221
675,321
1761,283
518,1393
2324,349
174,763
3819,398
1087,11
163,276
1252,842
1357,584
2313,527
2648,793
1528,97
231,590
1422,933
103,411
869,1774
248,321
248,100
1576,106
94,349
1917,542
1769,187
3164,1371
3164,108
45,187
1629,1774
1087,411
134,102
2067,221
7556,283
1509,196
1386,693
4015,295
326,542
3196,1310
1474,196
2049,243
1513,196
2473,81
1352,842
1029,369
1798,104
4773,807
989,411
469,1353
426,441
619,749
4773,295
403,321
1736,842
870,335
1826,11
4624,175
3481,441
1731,335
3585,221
1001,665
2331,845
3572,1310
107,81
101,335
692,349
1196,189
111,933
1621,349
282,97
1526,11
1113,206
4153,693
195,595
1505,584
1073,398
1001,353
567,542
1278,689
1703,349
431,159
881,584
1647,283
2097,141
414,206
1192,106
946,950
703,46
2840,112
1583,106
931,842
1602,102
2376,1310
1751,1393
3032,427
414,268
2632,108
1527,81
1052,595
103,221
946,221
1509,933
1177,933
1068,749
1373,1371
440,81
3948,411
3196,495
520,112
1850,842
49,196
1170,276
310,845
5409,243
1428,106
4241,141
1578,175
267,141
3383,842
2519,369
1432,427
1357,108
496,584
3672,693
4011,842
1252,527
1677,542
424,689
930,106
537,11
1990,141
3909,283
1401,276
2073,470
3016,108
2735,97
518,141
2965,749
664,175
310,283
516,1774
2931,295
508,5
2910,280
456,411
348,665
1454,243
1599,280
588,1393
511,268
1192,933
49,232
1145,509
1648,411
869,665
3075,398
2140,693
653,763
4015,654
1917,46
1546,1310
1309,793
980,527
3417,283
1357,11
1703,106
405,175
2080,141
282,280
7556,159
526,1371
1052,335
1917,411
456,425
1413,221
1552,1310
473,1074
320,100
2376,427
1467,280
2680,206
1946,845
1990,509
632,689
912,542
1759,280
2635,689
2851,749
294,1310
1021,206
537,100
989,542
913,159
1941,104
1881,470
804,527
2353,106
1021,112
692,295
3585,187
1222,189
508,398
556,470
983,542
844,349
3909,590
1113,842
1761,584
105,411
2497,106
275,141
3283,11
1106,933
2324,221
1525,495
188,100
1192,369
31,542
1708,335
302,159
3515,842
3524,189
2720,108
403,933
348,1310
2488,268
1761,159
932,5
931,206
368,933
904,353
2297,542
619,398
302,509
3016,749
2478,108
1736,1553
1873,1353
917,5
302,349
1020,349
5540,933
686,527
613,793
318,349
1120,5
2525,595
440,295
932,100
1751,187
410,106
2080,749
4624,509
796,470
1552,1774
510,749
348,807
1386,542
302,1074
1990,321
639,398
1145,159
4280,106
3130,141
1688,1353
373,206
496,283
1513,108
980,933
414,112
639,295
294,441
456,112
3126,1393
1203,1074
1210,175
294,427
98,807
302,141
1578,349
1773,509
2135,276
5903,100
1742,1310
6,950
98,112
938,470
1526,159
253,807
836,933
3777,793
844,689
946,349
2154,46
2473,542
2336,933
3572,276
3909,102
2720,349
279,268
2189,689
424,280
348,100
516,427
1552,1225
410,276
1068,807
1513,100
2400,280
1648,100
1798,1774
1339,590
1191,1371
2519,584
1469,268
410,102
1642,232
1773,1310
804,106
1177,470
1160,1371
2108,243
1474,112
1814,159
1194,470
1194,81
1736,46
991,411
1113,845
2189,112
1001,1553
904,689
1602,5
1133,97
1336,280
1632,141
2150,470
894,276
274,187
1850,807
1278,102
3909,32
2049,112
516,1074
49,689
4155,46
494,32
1032,232
2150,81
904,221
510,369
1053,842
1668,141
1454,933
574,425
94,807
938,268
2995,280
816,933
426,11
3974,845
816,141
556,353
912,527
1527,470
1197,1310
1525,335
2206,427
930,349
1285,527
958,97
1087,102
279,243
904,175
1160,763
1642,187
320,187
1357,411
1022,398
2244,175
1073,470
282,81
1853,527
1048,1310
352,1774
288,542
2805,206
1881,46
1632,349
508,411
1401,584
775,509
1602,595
2080,5
1373,1225
3481,398
5903,206
3672,189
111,527
1373,793
456,542
3524,104
777,1371
844,221
730,689
352,141
639,654
119,283
912,283
1145,1553
199,335
424,542
775,295
412,411
2690,280
599,584
1386,411
111,542
80,295
2135,590
613,283
1191,1310
397,104
99,584
777,175
1022,81
373,749
980,509
3527,141
2993,11
267,1310
918,100
2936,509
1370,159
586,842
2965,527
3130,349
655,189
977,425
1917,243
1266,112
2720,693
983,693
3777,353
1432,104
1222,1553
1210,1225
2752,542
639,425
2507,108
755,243
3996,689
220,141
240,221
1068,1225
4155,189
1087,106
1703,196
1020,243
2276,441
639,11
4151,441
3524,97
1525,842
3777,283
2276,283
240,243
494,108
242,112
1048,665
1751,100
1170,141
1576,11
917,1225
1053,221
1946,283
2111,1393
1432,1225
4015,1074
1414,353
3309,933
594,187
1552,793
1878,542
1073,81
609,206
652,1353
140,349
1309,654
777,398
3980,793
1116,1371
326,933
158,321
3032,441
1602,369
4365,933
2525,425
869,398
2597,187
1576,349
519,1393
403,5
1990,81
266,470
687,527
2851,933
2157,1371
2648,175
3130,5
958,102
4015,189
2111,5
656,280
134,335
942,933
2989,441
2097,590
2853,187
2108,81
3332,1371
639,509
409,321
508,175
2111,590
945,369
806,584
3909,100
932,542
80,369
619,1225
2244,763
473,321
980,1371
1070,933
1116,763
3914,950
107,1774
2379,584
1053,321
2413,295
205,321
1191,175
2091,196
279,46
440,509
98,665
2690,689
7556,950
792,398
4241,283
1145,1774
5409,1074
881,1774
1422,595
2206,141
586,206
1462,175
293,693
3909,584
806,100
1648,32
3996,369
1814,106
5409,441
1196,1553
632,595
917,427
1285,689
3819,81
174,295
186,369
3777,763
199,276
2652,1074
1336,1225
2237,1393
80,11
695,206
1278,5
3659,1371
4,280
1528,353
119,97
991,689
1352,196
49,584
2775,584
3819,441
1552,1371
1503,108
4574,369
1454,159
3572,268
1742,159
1513,693
282,141
3130,46
619,1074
692,425
1853,159
2984,693
4153,845
2427,950
2632,845
2720,321
2237,276
2984,595
3130,221
3164,495
1509,527
1592,595
861,349
775,1225
1814,276
424,5
2585,950
2525,159
930,100
1357,542
730,106
1576,100
792,763
1360,5
29,268
4151,1225
3417,749
1629,81
1304,411
716,689
3130,206
2158,175
1917,693
275,46
1278,470
2446,584
2140,221
664,427
1509,1353
2752,693
1941,97
188,106
2276,584
603,11
1413,206
1203,842
1116,189
2478,243
3164,280
2597,276
1322,46
10,527
748,108
1177,689
2735,590
716,933
3087,1310
1513,595
2150,97
1878,845
1495,106
2108,425
348,159
516,100
917,1371
267,196
719,427
2514,693
229,842
1528,845
1469,221
1120,283
1751,141
4773,441
1048,1074
2067,441
556,842
1632,159
1309,527
3980,243
792,104
1759,353
403,276
2525,141
1336,1371
4,1371
3229,590
49,108
716,141
755,441
1022,189
111,11
510,81
1703,112
1022,842
762,793
1578,509
518,335
2157,295
3746,845
1203,280
294,81
1804,104
574,106
748,276
2853,106
1029,1393
4153,141
520,141
1191,470
2244,159
1632,369
2545,398
1278,749
1736,175
1083,196
2150,280
1649,1371
2680,590
1068,398
2150,427
1742,425
1677,693
4280,335
861,32
1145,584
1804,97
96,1553
3819,280
1422,221
107,665
2067,693
2840,411
1769,1371
762,321
1029,187
2024,1310
45,32
1422,206
253,470
704,349
94,112
3909,411
938,196
2355,427
405,1074
1191,793
3164,276
869,807
1814,542
494,411
881,295
467,495
965,295
938,106
1629,654
1336,807
2379,689
267,1393
101,1393
3980,81
3819,1225
2690,106
1210,427
4015,1553
2091,97
1676,106
3914,425
2526,106
1785,106
2313,845
931,335
1731,933
1327,689
1708,106
140,353
2632,321
869,470
1253,1310
3016,425
2635,321
775,470
431,542
29,276
392,595
1778,1074
96,441
603,221
2648,104
1360,243
723,842
1648,590
2507,793
3229,1393
806,175
188,425
2965,283
1070,411
2206,933
1592,196
49,425
320,590
1106,206
2150,398
980,793
199,102
4365,369
248,112
1358,232
2514,283
282,425
2446,189
3309,321
3332,470
1462,654
1073,141
270,187
2805,221
405,1225
1474,349
2049,527
1676,1553
2150,509
1382,527
2313,46
539,689
1513,232
5409,793
1505,411
4365,206
1194,32
1736,654
599,1393
1083,102
946,283
1170,283
942,950
10,425
946,527
730,243
226,1553
1210,509
2910,206
1703,495
188,584
1525,689
240,32
1386,283
3075,295
556,280
3585,527
1761,100
1000,763
494,100
1990,280
1677,189
1917,159
2049,933
2936,1225
45,369
1853,112
1304,243
3727,1310
392,584
80,527
1083,1353
894,1393
632,335
377,106
1358,106
2189,933
1000,1371
539,159
368,1371
1285,106
1703,693
675,102
870,46
1736,427
103,97
98,104
140,5
519,595
1509,584
1474,232
932,206
2497,46
1513,425
881,654
4015,1774
1053,283
3746,749
912,159
397,584
7556,542
574,102
664,509
186,1353
352,108
1194,102
1000,470
3657,749
279,595
5409,654
1993,1393
426,470
1370,933
904,1774
410,1393
1505,5
333,595
1527,807
2989,46
4365,106
1736,97
1578,97
1583,243
556,427
2852,108
652,141
574,243
163,527
279,369
983,141
656,427
1676,321
240,11
2400,584
861,112
1751,369
3980,807
2355,842
473,441
2910,5
510,196
220,411
3672,321
1116,793
2400,369
594,280
3777,100
2526,232
841,369
1688,141
2741,1310
519,112
2910,1371
3481,807
282,807
405,470
965,763
288,425
990,5
1339,1393
990,46
1432,353
412,112
111,950
2067,141
2409,97
664,1225
2627,46
3777,5
3659,196
1649,689
2331,141
99,221
3653,100
574,1393
2488,46
1020,1310
1761,349
248,206
279,470
1073,654
3417,470
80,106
1990,283
2080,1353
2690,1353
186,527
1503,100
94,689
4011,159
242,1393
1070,11
836,102
3914,100
372,46
2091,187
326,1371
1413,283
1773,97
2189,693
1708,542
1249,411
270,933
1357,102
553,187
3948,159
873,102
1647,470
1428,46
2355,807
755,842
1503,5
1040,933
282,369
520,196
2111,141
873,243
2805,100
2545,665
1373,411
1357,276
2091,102
1114,108
748,595
508,221
2690,590
2519,268
3416,398
917,280
2635,749
2353,46
2851,689
2840,196
2162,232
556,441
1022,807
2525,206
99,933
3383,104
664,441
718,268
1032,369
2427,845
980,763
199,590
414,100
1993,221
844,106
913,749
226,108
2989,654
516,81
3777,411
917,104
1196,470
2851,1353
1197,584
293,141
2648,509
174,509
352,196
1210,793
804,349
1087,542
1778,441
29,590
392,1310
324,425
1642,369
111,689
320,232
240,1393
2488,1353
2379,106
1048,108
270,196
946,11
586,349
942,425
1360,112
553,102
632,842
1592,81
1527,1225
2473,112
1414,425
2324,335
913,100
2409,693
195,243
2313,584
1509,112
1357,1393
4153,11
403,159
1360,689
1761,175
2042,206
2545,1310
930,369
282,5
469,689
2111,276
1414,693
2783,46
348,689
473,665
288,159
397,106
653,1774
440,398
938,590
1761,1371
1001,100
2993,196
1114,1310
861,268
2111,102
248,232
836,283
3207,470
2427,283
3464,584
1602,32
3585,32
775,104
775,1553
762,175
94,1225
2783,542
1053,689
1222,807
103,398
1357,933
1087,495
796,749
1192,321
1001,5
652,11
294,665
2042,321
1941,5
3032,175
334,842
716,1353
703,749
3196,280
3481,933
1853,283
1552,189
1352,100
248,595
539,104
2478,141
977,933
1432,97
101,689
98,793
1222,295
7556,933
3980,749
1786,398
603,749
101,108
1462,665
101,243
1990,793
836,32
508,104
107,470
231,693
1785,950
869,763
2525,196
1116,280
718,108
553,280
1527,189
1401,46
2775,527
2525,243
2324,159
656,1074
288,141
1081,793
796,5
1648,595
1222,108
4151,81
2331,221
652,693
2049,335
516,283
2189,542
186,933
188,112
2632,1371
414,1393
326,221
2597,369
528,369
692,842
229,1371
1194,1310
1428,845
1668,206
2446,369
267,1353
804,232
326,206
494,11
804,100
3777,1225
938,243
2720,689
392,933
98,189
2080,106
1648,349
359,427
348,206
777,243
410,321
2080,196
2627,159
467,411
3399,542
188,427
3572,187
2448,1353
424,159
4155,97
931,321
2411,950
2237,369
288,112
945,527
599,689
2067,112
1309,427
687,189
2507,427
1414,665
3417,46
410,196
989,441
1814,590
2409,104
1047,933
2162,97
519,283
266,369
2525,232
2313,11
1070,283
3912,495
2752,159
3653,542
3653,584
1526,689
140,189
105,425
111,159
2526,590
410,5
2400,5
3383,763
2091,5
2157,427
3196,102
105,584
1052,1353
158,112
639,842
2648,441
456,106
686,411
1648,102
989,159
1878,112
1454,102
508,527
692,1074
405,295
410,100
556,807
188,842
5540,1353
2379,206
3948,32
2680,321
816,842
656,1225
352,1393
174,1553
1414,654
2353,411
4574,842
692,509
2446,595
31,159
494,206
704,689
2427,100
320,335
1527,441
1422,159
965,842
1990,654
1495,425
2852,1774
4015,470
588,353
841,232
373,689
334,283
965,46
392,276
2775,11
4015,280
836,196
3746,321
1047,187
1266,46
2446,268
2485,1774
1309,763
1773,470
508,280
1285,933
1708,5
1360,106
2681,749
904,11
1191,243
518,46
4280,495
3417,206
2993,187
1197,280
2067,104
516,793
3657,509
1525,425
1649,112
3075,1774
1462,793
762,1774
913,411
2840,283
1990,665
2237,32
99,749
1814,693
29,232
96,509
2853,590
1309,349
440,665
1029,349
1253,441
1454,11
195,276
2741,1074
1526,221
762,933
1773,1371
2097,369
1120,693
2297,425
1503,1393
1196,97
574,335
1327,321
990,369
1804,495
2485,283
240,106
6,693
186,842
989,1774
1120,221
2741,441
2752,106
2648,427
2993,141
586,425
942,349
274,349
603,950
5409,189
1583,108
1474,369
1917,950
424,693
220,321
1546,81
2029,845
1814,32
2910,321
1029,159
2514,175
2525,108
1469,141
931,542
98,427
816,369
111,100
3075,441
930,112
1087,590
1525,232
1327,206
823,187
2024,112
99,206
2379,595
3572,1393
424,106
229,280
1814,425
2244,527
1826,411
111,5
1647,206
1761,398
917,665
977,100
1492,509
195,232
4151,470
4241,5
103,470
1583,11
762,1310
2376,842
1145,104
704,527
1990,398
397,689
2237,106
806,527
98,81
1676,654
537,46
1621,108
730,5
1621,46
3464,106
140,763
4280,141
1061,369
518,81
2995,1553
755,1371
511,5
861,283
599,276
977,749
2690,46
1070,243
2775,321
931,527
318,425
844,411
2324,106
1751,542
414,102
1068,1553
2135,187
806,1225
1309,321
1881,427
2993,495
467,542
1073,842
3075,842
3126,590
94,425
3746,283
2206,112
1731,268
1357,187
723,141
556,411
1358,268
2488,141
1742,693
253,427
2805,590
3980,1074
1576,32
1133,221
2545,189
1993,206
1873,584
1633,527
2910,369
2446,196
977,950
539,5
1170,5
1599,584
823,268
3126,842
3653,749
1853,353
1145,221
3912,232
231,933
2478,81
1327,46
553,335
1677,793
675,5
409,950
556,425
3196,5
520,542
1917,470
373,11
2775,5
1047,1393
777,749
695,276
163,268
1454,5
2936,793
2067,175
2805,527
2379,11
942,369
539,470
686,1310
1469,1393
806,11
2585,11
3914,542
248,108
424,349
1462,108
359,81
324,321
3126,542
3777,441
2507,1310
881,807
2135,175
103,100
1583,1353
473,221
5409,108
359,5
158,749
1352,232
508,106
983,112
2805,933
1454,187
1370,349
1769,232
324,933
1881,749
1495,842
1814,232
373,584
1360,1353
748,933
368,542
4574,689
2993,411
2853,749
4153,206
653,189
410,590
134,276
348,470
1546,1774
348,353
917,527
107,509
1454,689
2297,950
119,665
804,584
2244,665
652,335
1621,206
823,102
2635,112
440,1774
412,100
414,283
270,335
1304,527
220,283
2545,842
469,187
969,243
279,689
3912,32
226,295
2091,584
958,32
946,933
1197,32
1798,441
4,584
1040,268
1467,268
881,283
3996,933
2157,1074
1527,1074
703,243
226,1774
1773,749
1373,1774
1336,665
918,584
2049,283
1731,1353
49,276
2931,595
2409,175
1647,280
45,1310
1873,232
1462,807
3727,100
2931,232
2411,106
1154,425
3948,5
2741,398
1068,353
991,46
3087,665
723,693
1401,232
134,425
869,1225
1052,106
1203,108
2158,280
220,398
1000,842
2585,349
881,398
1022,295
2910,11
652,933
2519,933
1413,5
2162,295
2840,276
1040,689
1850,81
841,425
1249,283
1360,542
931,411
1145,427
229,243
197,81
1474,495
1352,369
3819,1074
5540,81
2154,108
1352,425
2244,5
823,1393
2720,159
377,5
1029,335
1061,206
80,189
918,527
2852,793
4280,81
1432,1774
270,369
3164,335
1759,793
1946,933
1047,232
762,1225
675,1353
1629,509
806,295
1761,527
2597,100
1505,689
796,369
467,693
1266,283
2853,5
2735,1353
1154,369
1106,693
426,106
2244,1371
2993,108
1145,11
519,221
3524,11
1526,470
4151,665
3481,100
3948,349
1599,106
1761,1225
1145,141
1252,411
377,353
3196,749
1222,1774
98,5
730,108
692,321
3283,369
3515,159
414,584
3996,206
2473,411
881,206
240,1353
539,1310
320,108
1120,46
656,295
2400,590
1526,1074
1047,276
870,1393
692,1225
2690,369
1503,595
3727,159
158,5
2336,845
613,97
881,842
334,933
2478,276
220,295
2805,595
2910,295
1786,763
1583,595
248,159
412,933
1339,104
3164,243
140,295
3383,1371
397,175
2578,425
2154,335
508,112
3746,425
894,141
1352,32
3909,595
1022,654
1527,100
1649,441
594,196
2497,141
352,369
2519,5
3309,106
2984,349
1070,206
1503,232
2331,542
1469,842
107,175
588,32
692,1774
2355,654
2189,950
1778,842
467,595
2379,108
836,542
377,933
3399,842
2488,232
270,584
467,102
991,425
288,411
639,1225
1525,595
1029,206
94,97
1322,369
1087,141
1170,32
1196,104
1113,693
932,11
3075,280
1053,411
352,276
2111,542
526,845
1370,112
931,276
103,509
1154,584
103,1310
2111,108
431,411
2497,349
1454,221
4151,1774
1688,495
4044,206
664,1074
3464,542
1001,933
675,268
320,584
302,11
1370,950
537,369
603,689
1021,693
1061,845
3515,749
3032,295
2024,280
3283,5
318,321
1020,1371
1020,108
2379,32
1629,97
242,411
932,749
2752,411
2681,276
3974,693
1814,112
1073,5
1203,1371
1170,693
873,1371
1360,349
991,584
1029,584
1676,425
1632,1353
1373,159
913,470
80,689
619,1553
516,441
2525,106
873,46
494,1393
3974,425
4153,159
3527,842
2507,398
1352,584
1526,1310
1029,425
1492,1310
720,295
2995,763
1688,108
1116,243
841,1393
1370,141
720,1074
2680,689
1873,590
2078,441
2931,590
1203,470
2488,102
2840,425
762,509
2485,950
723,590
1001,369
266,32
456,46
5409,807
870,268
318,5
6,141
94,793
1576,243
1414,81
2632,206
4011,46
348,1074
567,590
111,749
719,81
2324,542
2680,276
2355,441
2852,1371
163,595
2514,221
3481,141
816,112
3948,542
3527,749
718,11
1751,321
2189,141
2578,46
1413,349
1386,46
917,159
348,1371
1525,542
1708,276
613,425
2313,221
2507,104
719,398
119,509
2446,1774
3524,283
1917,221
687,104
3914,353
1993,141
1711,950
894,369
403,1393
687,11
3309,842
4280,369
1278,280
3659,595
869,427
409,845
205,1353
1022,353
1990,1310
619,189
310,542
229,1310
1194,1371
2507,97
508,11
873,5
603,283
3657,46
2989,1310
1649,369
3996,100
1020,280
31,232
2720,283
1503,102
3819,1774
1642,32
1668,349
969,807
1113,159
226,280
2993,321
3399,527
639,441
1339,495
508,584
267,276
494,221
3672,159
1203,1553
2158,81
1192,749
695,196
938,335
2635,206
414,276
720,654
326,159
1946,369
1761,411
242,100
334,495
2783,159
1469,369
1649,81
4015,427
2690,584
2993,693
1422,693
279,276
326,106
99,11
105,542
2206,283
2313,206
1252,321
1826,141
186,283
3572,32
870,106
1222,398
508,189
7556,46
1941,295
686,842
1061,283
4,933
1742,470
2673,353
980,1074
762,353
3980,470
1578,280
3777,221
894,584
2042,102
3659,141
3948,527
2632,1310
98,689
1133,425
1339,32
3148,349
703,470
220,159
1120,950
686,470
3657,665
1599,1353
917,112
3148,11
2910,106
977,349
403,112
2775,842
619,842
2244,106
958,584
80,654
692,441
613,81
2995,654
1145,112
1648,689
2237,187
2206,206
719,441
574,159
1087,693
692,175
3416,441
775,97
2775,108
134,206
2853,276
1469,196
632,106
2525,584
1029,102
105,221
792,189
3164,689
2478,196
586,369
946,206
1068,427
1370,425
2910,763
1778,46
1422,349
1527,689
1029,542
553,46
397,221
704,221
1632,106
804,206
594,1353
730,221
2681,470
3126,933
410,425
1736,793
29,584
904,398
4015,1225
1731,187
496,5
603,206
2042,106
2078,81
226,104
4044,542
2775,276
2910,933
516,189
2627,283
392,1353
1804,335
231,584
1001,1225
594,102
496,100
373,693
1414,189
3653,321
275,1353
881,189
3657,1074
2324,590
2805,108
2720,595
520,32
105,321
2276,81
2525,1393
1266,584
1873,196
1668,5
1194,689
1222,842
392,1371
1873,335
537,933
3416,665
1252,283
723,495
431,950
2680,495
1578,425
594,1371
3399,321
1401,1393
2597,108
2720,243
3417,425
2597,689
5540,268
4011,141
2993,542
639,369
2507,175
440,1371
730,693
1941,689
945,32
3515,693
240,206
686,283
836,159
632,100
3416,243
287,280
804,243
1414,1310
1357,243
3207,665
320,141
687,283
240,349
473,398
873,141
5903,689
1526,112
3016,112
426,353
2805,349
1546,46
1786,793
1336,175
1081,441
632,5
467,141
1106,46
1526,1774
613,1774
3126,595
2097,187
1878,749
603,100
1850,97
274,335
730,32
1068,509
368,441
969,470
1509,206
1525,321
1677,11
1352,283
796,689
1677,104
603,5
98,693
675,206
4151,189
1222,749
405,81
2840,5
1578,398
3130,100
1583,141
1785,425
1360,693
352,295
1048,243
3399,106
242,32
1061,349
613,5
2680,411
2910,1310
2206,1225
719,1774
1022,97
1633,32
1647,425
1278,187
1878,100
3032,81
2840,100
3672,206
1786,470
1785,584
1249,584
1850,427
1576,495
3777,349
242,106
440,353
288,283
2297,100
409,527
293,11
1492,1553
2910,584
105,349
2690,1371
792,427
881,221
4151,1074
1785,845
942,5
1688,590
1029,283
324,112
2206,221
1133,295
1432,749
3164,584
881,321
1454,693
528,495
3126,527
4624,441
1677,280
4015,441
942,100
1576,693
333,232
1583,187
2078,280
96,1225
163,842
2049,5
267,470
1711,749
913,280
2478,1353
158,206
516,321
1703,335
1068,1774
414,32
2029,693
2853,584
1592,495
2525,276
991,106
723,276
288,206
656,807
2853,102
1029,5
1917,749
111,221
723,933
1210,441
1525,206
2111,112
1087,321
958,187
186,321
431,749
2042,425
2652,1371
2741,654
1583,495
792,1553
3481,81
231,689
516,411
1087,1393
806,542
410,1353
275,590
3515,5
287,689
1993,187
511,32
2097,196
619,46
2627,749
1339,243
426,349
1309,807
655,1774
1525,349
526,100
426,509
1309,112
3464,46
1552,175
3515,100
1357,106
1703,11
844,206
302,295
4624,1371
1778,398
1370,106
473,369
806,763
574,232
2989,763
158,349
188,509
229,763
195,1393
2080,933
3207,842
2154,689
1106,349
2585,584
409,369
2276,100
588,97
231,276
163,933
796,280
3819,793
1360,276
969,654
1360,141
913,527
4624,665
4,141
186,595
1358,1371
1751,11
140,321
553,590
188,1371
1578,1225
1826,950
4155,1310
352,1353
2080,590
755,1774
3148,112
1360,425
913,542
537,950
1676,349
4280,749
318,141
918,187
1422,196
3524,749
1676,1310
1000,108
516,5
3653,206
3727,321
1360,495
3980,1371
1649,280
1649,221
1203,189
553,749
324,276
373,100
1525,283
539,189
1032,584
938,1310
567,141
599,495
553,5
1505,349
1401,933
397,1225
1804,369
3974,221
586,159
1592,369
881,349
1352,349
3464,112
730,276
1061,221
403,369
965,654
990,1393
2478,590
1773,665
2162,1774
2635,221
4155,353
1676,542
107,842
1474,1393
1492,763
1990,584
1467,749
2111,411
1751,693
599,1353
2411,46
1621,693
2029,159
2851,280
553,1393
2091,268
2097,221
520,495
2413,243
1040,584
3572,81
94,189
1647,542
2741,295
348,175
1083,1393
426,100
1629,353
2741,353
675,369
2680,5
1677,763
2852,509
3130,584
4773,1074
718,689
1583,842
372,1310
45,335
3481,104
140,1553
473,509
792,1074
3672,950
103,763
205,276
3659,243
205,5
1382,106
519,425
539,349
2067,1774
2331,206
1495,845
2042,842
2488,5
368,1074
3727,349
4574,527
2324,693
2237,495
2995,807
440,1553
2840,321
3283,842
2042,232
723,243
10,5
270,1393
3585,590
3229,243
2680,335
163,321
1708,196
2910,411
253,654
3974,321
3585,595
1253,807
1592,108
1469,11
174,427
431,349
469,280
4574,1353
2024,470
2324,495
1525,221
99,527
2336,221
1197,689
5409,353
294,97
1266,950
520,411
2073,175
199,106
2029,141
2597,595
279,584
4773,470
3524,527
275,369
326,175
29,106
1170,187
326,509
2519,689
652,689
2073,243
302,542
1513,1393
894,495
1814,411
526,425
1786,1310
3148,100
205,196
1751,102
1786,1553
2507,46
220,425
414,527
288,584
1029,196
334,425
3126,411
377,187
1469,102
2497,542
405,441
2497,584
467,159
720,807
3909,349
1120,425
2681,243
1266,100
1070,349
3572,108
870,584
519,335
2995,97
1576,112
412,206
2783,1310
1253,1553
2029,11
3659,81
917,106
414,321
248,542
99,321
1073,349
969,1310
1649,349
894,933
2473,1553
2473,104
377,243
3777,1371
556,106
1422,276
816,221
1040,46
1278,108
720,1553
792,1225
377,102
359,104
873,590
1505,221
1677,689
2080,1310
3481,221
1941,32
195,933
518,369
806,689
279,5
96,1774
426,1225
730,411
2353,527
2931,243
1203,427
174,1225
1761,542
49,335
1751,283
368,159
288,842
586,689
841,100
134,1393
931,1353
1203,81
1133,542
1814,1353
574,590
392,470
1370,369
695,321
528,335
2680,11
1495,933
2984,5
96,104
3481,1074
2324,141
2379,693
3399,411
1249,845
4773,104
3909,689
675,276
1527,1553
511,108
1786,509
518,495
1731,81
2635,349
904,106
1990,807
3087,175
704,11
2627,842
1578,842
2652,470
841,595
1778,189
31,11
1203,793
806,1774
