p8_1,p8_2
10073,1544
4888,2269
11457,1559
3172,3157
3967,5817
6943,1938
2372,2329
4640,2558
6993,1559
10587,2621
5576,114
4803,2282
5871,4717
6515,1639
3891,5307
10444,2581
245,3927
3519,1580
7651,4598
12674,5334
2564,1622
3353,541
4072,1875
478,6058
4298,1557
6431,1444
4956,1662
12018,1559
9896,4569
1819,3086
9497,2012
3917,1571
5026,5467
7976,3384
4167,2594
4639,3397
9189,1709
3488,1622
3337,4677
15189,2319
3932,3278
13919,1753
1554,3927
6916,2295
9369,1819
4924,177
4169,1746
7599,2119
11812,1657
5789,1451
9960,5202
6716,2166
2572,2786
2262,1662
4972,758
2566,2504
12493,4174
6011,1721
4701,2611
5532,2477
2169,1536
9785,7731
5201,3275
3972,4021
2721,8756
5500,2679
6062,2287
805,2329
11336,7991
6563,2477
4581,1866
8999,3498
5517,2679
1025,4681
5296,2010
3035,5508
9902,2934
6670,1417
9733,2477
6484,7221
2603,3433
4723,2612
2126,4825
5803,2295
4068,4786
12108,4393
5322,1043
12878,629
4034,1581
5388,1899
4629,3397
4053,4786
4217,1639
7143,3397
7921,5713
5754,4271
2471,1639
5465,1699
4577,1753
6367,1709
2401,1721
7623,858
11360,5792
9013,659
3521,3139
1718,3177
3836,7234
6022,1241
7389,5376
6791,7991
13694,1425
1043,1646
4066,5499
11465,71
3812,2511
6204,785
3615,3433
12803,1299
5818,8756
7853,2415
8830,788
2729,3212
1276,499
8711,4584
10725,1674
4993,4884
4602,2166
13959,3829
1925,1544
6335,429
10541,1870
3551,5203
8458,840
7193,4301
2171,4394
7272,5911
10450,4681
8826,2139
10218,2295
6623,3250
12644,3210
3638,1591
11402,2171
1324,2090
2216,2295
6678,3210
14682,2295
7341,2019
6404,3121
5583,2554
4350,1544
750,3310
4793,1674
5597,498
13240,4735
3139,809
1470,4432
6447,7731
1315,1997
1660,2612
7843,8756
1050,5334
11922,1899
12411,2282
7165,3415
3941,1619
8867,28
10298,3415
13597,5810
1942,6219
788,2019
7944,1444
9122,5785
7534,1875
7036,4792
3546,1999
12688,185
5805,2621
3683,2282
5481,2066
7117,4021
7827,863
1440,1657
3599,729
2542,2511
4197,3979
2046,899
11003,3415
9826,179
3286,4308
5672,1175
1504,2139
8145,5113
10493,8346
2226,957
9026,2010
14092,7731
11531,1639
10015,1792
9575,1899
5050,2621
9553,3551
4486,988
6304,3472
2467,2524
6897,1899
8654,4786
1451,2612
4919,1639
9047,1709
2823,2786
3944,5203
6364,2282
1346,2511
179,1793
8709,3592
4126,1303
10427,1803
2899,2269
7328,659
9165,1100
10133,1654
1281,4569
9460,1834
3235,3766
6797,2850
2618,38
9181,3835
7202,1749
3787,961
676,341
4527,4747
13113,3197
9682,5792
6010,2282
811,2793
2560,3441
11255,1094
1110,6219
7525,2922
3542,5499
14015,1181
7543,4432
1387,2612
10194,1999
9158,4273
2749,5713
10933,3284
9176,3888
7884,706
7815,1387
1274,729
3835,708
2581,2612
3928,121
604,2257
629,7744
12815,863
4469,2558
10875,3863
4013,3047
1112,7234
9559,9144
12258,3384
11618,38
1654,7222
5570,1241
2346,2090
8585,840
8001,1363
514,7221
4055,2793
6535,114
8779,2922
1972,2038
5698,71
13722,1109
2387,2329
2259,1639
4267,4697
3495,2638
4062,3284
6097,4477
4246,5876
2057,3275
9522,2869
3694,8346
5807,1819
3721,1819
14872,4551
2661,1151
1090,9756
11525,406
12754,4297
5718,840
9144,7222
10723,1175
5393,889
2903,858
11551,1622
6083,2166
7541,3430
8751,4584
8827,3085
3430,708
9634,1175
11041,2038
7225,858
2389,2880
7336,1565
4260,388
3091,3766
11440,5494
4616,7744
6806,1299
6320,4209
13436,185
5694,1834
1791,4677
7210,3495
4092,1870
6486,2064
12355,1284
1291,1151
6071,3318
3624,1144
7325,3888
4257,1445
2962,5591
4296,2415
6932,3592
6020,3979
2419,38
9420,1066
3517,3888
7786,1544
2827,2480
13792,2090
565,1938
13787,1749
3631,1538
9379,2257
7237,4623
3589,2869
1732,5334
9244,2171
10795,179
0,707
2767,2611
14023,6997
4128,4006
1319,3441
11353,1444
4992,6058
2335,2524
7124,5467
3532,3604
1420,3177
5666,1899
5720,541
2104,1233
406,499
11830,2694
3934,708
1226,1544
8344,2477
14169,2972
6668,707
3954,2264
2264,3118
9809,3472
3592,3927
8296,840
11927,4393
1988,2869
114,5203
5499,7222
936,1451
8530,4685
6426,2139
5236,1363
3676,350
2755,541
4453,3433
1094,3927
3744,729
10175,82
3596,7744
6672,4271
8212,2581
5556,1181
11438,2594
3651,1619
6247,429
9297,729
4771,2038
4598,2638
4829,2605
1567,7096
5064,1100
13356,429
2090,8547
529,2179
2093,2085
9761,3498
9722,3433
13138,3318
9228,1819
7023,3388
10912,2391
864,2282
3280,2804
4174,1997
9246,1559
4372,3208
11071,1181
1657,2019
6119,5113
5812,3047
2563,4477
12548,3412
9609,4723
11943,2085
9063,3902
5034,4499
9463,2010
4086,1162
210,2594
3289,5911
4448,2477
1609,2594
899,7222
10921,808
827,5123
11065,2133
6777,1664
13046,429
5526,3430
8192,3047
10305,71
3177,4747
2831,1622
15712,3384
5156,3197
6695,185
8951,3388
4385,1363
5316,2133
8651,4598
10063,2090
2404,2203
4728,177
1565,3927
9777,2869
8418,1363
13673,707
1606,2986
1004,3553
10582,4432
2710,2139
10892,2038
4100,2319
852,3023
8006,4432
9854,2986
4364,659
2716,6058
6263,3472
2616,1109
4542,541
2301,2171
6126,923
16493,3604
3310,2595
3530,3842
5328,2504
1902,858
11852,9756
4724,3783
7935,1544
1801,3472
4388,758
10637,3397
6941,4273
2990,659
3806,1618
4027,7986
380,4499
2147,3318
7025,7221
12407,3085
560,5817
1707,6675
2650,4681
3284,708
12940,1175
2674,1664
577,3256
9272,1789
13226,2793
5520,2329
9586,809
10188,3766
8375,2869
2292,3047
10052,3456
7645,5810
4077,1151
3879,1043
1254,1999
14359,5508
8617,2085
9673,2257
11814,2287
524,1997
3295,1729
8403,2169
12202,2391
4434,3842
4060,1175
3848,2621
6142,4136
9686,1662
1457,3278
10288,28
5971,307
4411,3934
9934,2133
1540,1866
1330,28
875,5795
12655,3284
1208,3441
11122,9144
5758,1175
6085,2524
3563,2869
8372,2090
7551,121
8857,2679
4287,126
1287,9586
12487,729
11684,524
8676,7096
3390,1794
3350,1303
5058,3275
2679,1646
7563,3388
5689,421
2538,758
7055,1094
3247,1220
2869,1997
5817,4394
561,1276
7568,1220
2790,177
5214,4551
6461,1544
1674,2612
8745,2804
4959,28
2282,3086
9238,3441
11898,3835
3188,2554
5134,429
8554,3412
1118,6058
2469,840
5095,7096
1697,3121
1764,179
589,4598
14149,2524
5111,3318
4391,1387
3666,4681
1446,1559
7121,3197
5895,6219
11736,729
7523,2679
13750,3863
889,2019
3995,2166
8800,1618
5495,1699
9953,7341
11448,406
7453,1554
3570,1794
4740,9586
8502,3210
1569,7744
2203,1571
4825,4747
5851,2166
5659,785
6955,1303
11553,5113
671,3238
541,1536
3958,6058
4370,245
7986,3369
10185,3829
7469,3050
3083,3326
2694,3369
3504,3441
281,1866
2254,1792
7765,2171
5908,3085
8136,1264
5702,2280
8485,1363
82,3369
3377,808
4699,2139
2843,5123
11945,5202
6694,1654
1484,6675
5716,2700
11081,2179
8907,6642
12378,659
7881,1291
4477,809
729,7222
4417,4792
8771,1641
1340,2012
8359,3177
6820,1794
7726,840
5668,4598
8944,2190
4206,555
255,2282
3614,1557
3976,177
10977,4584
7797,3441
8640,1291
2941,840
7369,546
6589,2303
12993,1819
9589,2637
7737,785
5561,4301
4165,2066
13975,3433
3238,7744
11109,3804
7728,2509
2021,4677
3168,546
10085,71
12066,1749
753,2169
3908,3023
9972,114
903,3121
10712,2524
14970,5792
3190,3047
7988,3766
8307,5785
2866,2804
4657,4569
3775,5467
2943,1619
1581,1536
3903,4681
1585,1996
6653,2203
4458,961
7593,2139
6554,2415
4302,4792
16,541
11154,3132
9661,2594
4379,2179
2714,4825
4936,1100
12931,707
1789,809
8077,1794
6533,5785
12930,3430
10037,71
8297,4825
1510,4394
2196,3256
3827,1997
1740,1639
6501,1228
11315,3553
2179,3024
8840,3256
9429,2986
5792,2019
4534,788
6575,2166
78,8557
5076,659
3241,2804
8955,6675
3800,71
7243,3495
768,5591
6454,388
6879,785
5349,1792
10025,2179
6441,185
11162,5911
2736,3433
1453,245
3245,2694
8936,1299
2662,1866
8638,1445
11195,7221
3734,7991
5838,5911
8331,5202
11320,858
12041,707
4563,2415
7424,5792
4820,3604
12932,7991
12825,7096
2252,2139
4149,1699
4921,28
592,6058
5726,82
9966,1144
4758,4623
3548,3979
7448,3495
4120,2160
3979,5725
12231,2119
3470,3284
8558,3085
2880,708
3132,4394
11028,2880
1367,3827
7388,7096
