p4_1,p4_2
14563,15270
3241,15271
3860,15273
3037,15275
6404,6903
2039,15277
6591,15279
8392,15282
12321,15286
9262,15287
2974,15292
1833,15293
2142,15312
12754,15313
6162,15314
10358,15319
1879,15327
2978,15332
2903,15335
9228,15338
2377,15344
1543,8273
3258,15345
7814,15346
11353,15347
12940,15350
2216,15352
7728,15354
14149,15356
4687,15359
8787,15366
8372,15367
12737,15381
3225,15382
9165,15384
1634,15385
11394,15386
3933,15388
350,15391
5128,15393
3513,15407
6454,15410
5126,15413
4892,15417
6554,15418
12815,15421
11578,15423
8208,15430
5500,15436
3433,15439
11336,15444
9473,15446
4815,15451
8217,8479
11825,15453
5520,1521
1094,15461
9785,15464
7135,15467
491,15473
2558,15475
5666,15478
6191,15479
1639,15484
9960,15488
1764,15491
5875,15494
6232,15495
1760,15502
5025,15503
2692,15513
10148,15517
13129,15521
5794,15524
3353,15535
3313,15545
3592,15546
4349,15547
8269,15553
10097,9279
10025,15571
10731,15572
5328,15575
5411,15577
13787,15578
9460,15580
5198,15589
7502,15592
1980,15595
9030,15597
6414,15599
3139,15600
3197,6893
9234,15609
2234,15615
9379,15619
8441,15624
1283,15625
7645,15628
8840,15630
5111,15635
3997,15642
1034,15643
8926,15647
13728,15648
2345,15649
666,15651
8830,15653
1789,15660
4243,15662
11919,15666
6172,15667
4006,15668
7452,15672
2435,15676
6489,15682
8327,15696
13387,15699
4536,15706
9060,15707
15712,15713
2401,15714
9449,15715
1535,15718
5841,15720
6642,15721
450,15723
3895,15725
10543,15729
8255,15732
3337,15735
6122,15736
5264,15740
2626,15743
13859,15745
3372,15757
1258,15758
1638,15759
4246,15760
2455,15764
1874,15767
3384,3873
10264,15778
4372,15784
3679,15785
1716,15787
5689,15792
6067,15794
11417,15796
1383,15804
9490,15806
1398,15808
3208,1480
5276,15820
999,15823
14023,15831
78,15842
11061,15846
8803,15849
6579,15850
2700,15852
8290,15856
4331,15861
3957,15864
5203,15867
699,15869
8554,15872
3009,4849
477,15880
7262,15884
11601,15886
13226,15887
1707,15894
3308,15896
907,12087
7988,15898
5964,15906
757,15913
13397,15918
6042,15920
7346,15921
12375,15922
5212,15925
10507,15928
7881,15930
10023,15931
7698,15933
6911,15936
4786,15945
6732,15949
9639,15951
5900,15953
9467,15957
10073,15960
6137,15961
5118,15976
5777,15978
8638,15979
12066,15981
4681,15985
3604,15987
3325,15990
6855,15993
1858,15997
10924,15998
1100,16004
3390,16009
6417,16012
3551,16018
8411,16019
4298,16022
130,8797
4710,16029
5457,16032
3665,16033
2679,16036
3284,16039
2705,16045
7304,16051
3251,16056
5404,16059
4740,16061
4581,9315
5732,16067
3734,16071
6670,16073
13792,16074
7990,16077
2454,16081
5856,16090
4802,16094
9645,10744
7884,16100
9546,16112
11553,16114
5864,16126
1110,16128
6753,16133
10634,16137
391,16144
4444,16150
4474,16153
1745,16156
3301,16158
4680,16159
3107,16166
11551,16171
4311,16172
5262,16175
7654,16190
5070,16191
10376,16193
11259,16200
3530,16201
6837,16202
726,16205
3388,16207
7184,16213
12926,16215
6535,16217
11525,16224
6235,16225
11255,16235
6504,16239
2085,16241
14403,16243
1460,16244
6263,16245
9948,16254
1645,16257
9503,16262
1043,16263
7962,16269
1810,16272
478,16275
9463,16277
8617,16241
8189,16282
6959,16283
10764,16288
10500,16289
1662,16291
1740,16293
2560,16294
8337,16295
7678,16298
8600,16300
6506,16303
11440,16305
1281,16306
2155,16310
3680,16313
8151,16316
5123,16320
791,16323
5283,16324
10901,16325
4633,16329
2491,16330
11684,16335
6941,16337
13694,16342
10921,16343
5509,16347
8445,16348
7534,16361
6515,16364
4225,16366
6304,16367
1255,16369
11240,16372
2247,16380
5058,16386
3808,16387
5494,16393
420,16395
2449,16403
1923,16410
7087,16416
12620,16417
3614,16418
12231,16422
1669,16423
5453,16426
2425,16431
3749,16441
10952,16442
13722,16443
2051,16447
6623,16449
11895,16453
9803,16457
9996,16462
5022,16464
6597,16472
12782,16479
7104,16480
5241,16483
8867,16487
3790,16489
3966,10173
2054,16496
957,16499
2194,16506
5583,16509
11368,16510
8359,16514
746,16515
8158,16516
10750,16525
3624,16526
5722,16527
5721,16534
12835,16537
10318,16552
4232,16569
3502,16572
9694,16573
2869,16591
1212,16592
11433,16598
2476,16601
7551,16602
6398,16608
9002,16609
2621,5647
6576,16630
5711,16632
5523,16633
5370,16637
4295,16638
3468,16639
6586,16645
281,16647
11219,16649
1151,16650
5795,16651
8407,16657
6769,16658
1935,16660
8061,16661
6922,16662
7088,16669
6342,16670
5746,16673
5588,16681
2160,16683
2739,16684
486,16702
16,16704
8729,16706
9126,16713
3751,16717
6373,16719
4583,16722
7764,16725
1641,16731
3440,16732
2827,16747
3367,16755
6533,16762
9029,16766
8534,16770
7771,16776
3866,16777
3047,16781
7902,1480
10848,16789
858,16793
3570,16795
13959,16799
988,16803
3363,16806
5789,16816
13356,16817
10037,16823
9972,16828
2972,16835
12349,16836
2716,16838
2257,16843
1720,16844
12046,16849
4791,16850
1571,16860
3059,16871
6966,16872
2065,16873
1071,16888
6146,16895
4644,16897
13188,16899
12674,16901
7334,16905
2171,16908
6077,16912
5590,16920
5349,16922
2849,16924
12051,16931
6886,16933
6034,16936
4890,16942
736,16947
7193,16949
9115,16950
4290,16953
2232,16957
6698,16962
3664,16964
4394,16965
6962,16967
6530,16979
5396,16984
3504,16989
1565,16991
7958,16993
1099,16994
3760,16999
9196,17000
11922,17003
13581,17005
4209,17015
1092,17041
1250,17045
2699,17051
6209,17056
7221,17065
7068,17066
7568,17077
14207,17080
14183,17090
3375,17094
5867,17097
8463,17099
524,17102
9009,17106
6469,17107
9445,17108
4788,17109
7198,17110
8127,17111
4467,17112
8999,17113
5877,17115
3599,17116
3634,17117
16493,17122
728,17123
12020,17126
9774,17141
11587,17142
9586,17145
9432,9421
1624,17151
5873,17152
5292,17157
4824,17159
9686,17160
6445,17170
857,17171
4458,17177
11057,17180
14872,17184
3081,17188
6608,17195
3846,17196
1295,17199
3237,17200
4584,17204
1340,17216
5459,17217
5679,17218
10948,17228
7131,17232
11109,17235
2669,17237
2480,17241
7036,17243
3610,17244
3057,1480
5762,17247
544,17249
4852,17256
4820,17258
11667,17263
3752,17267
14359,17268
5816,17270
1536,17277
3144,17279
4730,17284
7025,17286
7011,17288
5329,17289
10279,10012
7322,17291
2163,17292
8502,17299
9019,17305
7004,16706
4642,17313
10301,17314
4197,17316
9037,17321
7388,17322
3010,17325
5417,17328
6165,17330
4618,17332
6276,17334
2985,17335
7518,17336
9711,17338
1417,17352
2771,12156
2599,17354
3310,17359
935,17361
11207,17368
2280,17369
3830,17371
3995,17372
6944,17374
4210,17376
7765,17380
2124,17381
2213,17382
11833,17389
503,17391
5336,1480
5544,17403
3988,17408
9968,17409
14015,17417
3369,17419
1443,17420
9074,17434
9153,17435
4111,17436
3136,17445
1189,17449
3506,17450
8896,17453
11299,17455
8711,17456
11986,17459
9502,17463
481,17466
9034,17480
759,17483
6062,17490
4866,17501
5355,17502
920,17503
3470,17512
9358,17515
9646,17522
2101,17528
5698,17530
7623,17532
1754,17535
5919,1480
8637,17537
4527,17539
7320,17542
3800,17544
4034,17545
2424,17547
2059,17549
10192,17552
5273,17558
6292,17559
4968,17562
1399,17565
5037,17571
1493,17574
4388,17577
5600,17581
6580,17592
6815,17603
9953,17607
4192,17608
3596,17609
5130,17616
13495,17623
499,17624
8833,17631
5048,17634
8473,17635
1606,17636
4296,17641
11170,17642
3116,17643
8944,17644
2415,7854
1174,17645
8769,17651
3548,17654
6142,17655
7222,17658
3660,17662
819,17666
1875,17667
6024,17668
4083,17672
2509,17676
4682,17678
1444,17680
11075,17684
13975,17685
1487,17689
4437,17691
9947,17692
8287,17697
4064,17699
1699,17701
7448,17704
11754,17705
9133,17707
4639,17709
13162,17710
10725,17711
5021,17713
4174,17716
12993,17717
3762,17721
6201,17726
12932,17732
11886,17733
2303,17734
6519,17737
9331,17740
6777,17741
9143,17753
12960,17754
4568,17758
5186,17763
3322,17764
200,17767
8154,17778
2292,17781
8762,17790
1611,17791
2203,17794
9063,17799
3687,17807
2262,17810
5060,17811
5124,17816
7796,17836
5720,17838
2885,17840
1654,17841
7225,17844
2819,17845
7795,17855
5591,17858
5162,17860
4278,17865
2268,17866
6441,17869
5758,17872
3342,17873
2068,14522
903,13417
3991,17879
11249,17889
142,17890
10252,17891
3495,17905
9481,17906
9158,17911
4131,17920
11546,17927
406,17929
10838,17930
5848,17932
10582,17933
8547,13544
5467,3920
3320,17940
5183,17943
9573,17946
6280,17947
3408,17948
8167,17953
2615,17959
11005,17970
4217,17979
4136,17984
7395,17985
8894,10012
3494,17991
10723,18002
5573,18016
8001,18018
629,18020
13274,18025
7136,18035
587,18036
1178,18038
1674,18040
12548,18041
2361,18044
12575,18045
2391,18049
3671,18057
5321,18066
10015,18080
