p1_1,p1_2
222,1692
84,378
151,218
423,722
14,1883
72,345
47,2518
156,314
149,1693
72,642
222,1424
581,1224
76,322
14,2795
361,3105
33,2131
356,1063
182,614
202,249
207,1364
64,1877
41,1635
202,400
344,871
55,1239
222,3559
182,1590
35,300
342,2004
109,637
222,600
190,2127
33,3159
423,69
2,150
356,171
2,582
109,610
182,1136
72,2881
76,535
404,2274
33,1655
202,2358
60,2642
41,317
342,4114
35,1560
233,1046
233,2267
17,2490
41,3699
60,3845
151,906
361,251
233,532
76,408
23,572
222,1862
154,34
14,3463
361,1635
76,896
68,453
55,251
25,2534
423,1678
62,1924
39,3
151,2274
190,786
55,4114
25,269
35,696
202,1356
154,5181
190,2815
149,1570
202,3726
238,1913
64,1179
423,731
356,854
361,1608
74,2470
64,2813
76,2815
312,1573
558,1430
238,132
128,2210
25,365
62,622
261,576
23,691
84,598
261,313
76,774
86,1046
209,2815
209,1351
238,446
25,1582
68,4203
342,1062
190,1813
154,1430
136,416
55,643
33,150
399,1089
68,3159
60,1049
136,1158
39,885
109,150
209,559
344,1351
86,799
17,1424
14,395
84,5020
68,2300
51,535
356,1456
39,896
64,627
312,132
84,1577
399,1772
356,2300
72,2131
344,534
33,779
190,713
136,535
17,2351
423,452
35,2053
76,146
399,1146
222,448
227,2470
39,223
2,721
86,2315
60,1838
222,298
149,2358
312,1630
558,217
74,2132
72,878
227,3698
62,157
25,601
207,680
86,2343
151,241
227,1158
156,452
190,2932
209,3463
136,408
156,2444
312,1239
581,345
62,219
41,1693
404,203
182,5020
149,483
62,731
202,1173
233,2813
404,1663
209,638
86,370
182,1872
202,773
190,3357
261,115
128,383
404,696
60,364
33,2274
109,146
14,1161
182,2579
43,1072
344,1098
68,343
51,3698
25,1481
342,2392
74,2112
233,843
72,810
68,65
68,322
39,1519
227,2110
23,1245
109,2584
209,872
14,885
202,3559
261,241
51,573
43,1011
404,483
2,2818
128,61
312,1240
84,1186
39,1185
149,193
39,1575
344,1456
190,833
17,24
33,475
238,2444
51,2270
84,1351
238,1848
154,2267
356,85
151,1563
581,93
312,2112
581,1508
356,1157
149,1063
76,2192
344,948
558,292
238,1588
76,713
25,1245
344,2517
128,721
128,138
23,1877
238,203
14,600
238,343
342,685
149,679
356,2210
109,1088
128,2571
202,1542
64,459
423,2534
209,1424
227,1015
207,3
62,1562
35,680
156,2013
154,993
190,203
558,948
72,1359
62,978
312,458
2,1627
17,833
233,2536
209,2534
344,854
76,1010
182,212
76,2013
74,1730
64,1644
23,2909
25,764
261,1223
72,2103
51,2132
25,2881
136,42
227,452
156,1158
23,2924
222,2088
17,848
222,610
39,955
149,437
399,3645
43,1267
154,69
64,241
72,993
342,364
342,1738
64,2113
581,1598
35,580
261,1992
25,1342
558,1679
581,322
76,1588
14,3198
74,4283
558,633
47,246
62,698
154,1041
342,3607
47,1136
344,1146
207,432
356,402
43,1992
182,3333
233,722
55,1766
68,1364
342,2536
35,208
25,874
581,317
261,325
344,633
35,338
51,1423
202,1890
136,2924
558,1575
238,228
356,246
342,317
51,1135
342,1158
151,384
2,1248
14,1313
109,132
76,2763
423,3645
86,848
399,2536
60,534
156,1472
423,1286
342,2642
233,1483
558,2813
55,2052
74,129
581,3159
202,2343
62,459
182,717
72,684
361,563
25,447
423,779
86,1301
149,5181
128,191
41,347
51,172
156,239
62,1644
47,1871
17,463
202,439
190,597
47,4057
238,1407
404,1198
154,551
233,683
209,416
2,551
47,1368
222,525
151,1877
558,152
558,1450
238,303
312,774
312,1570
207,506
39,347
86,620
55,357
14,249
35,48
86,2192
39,3698
156,1270
39,217
149,1161
41,871
342,228
74,1364
25,164
227,298
154,1800
356,622
202,684
17,129
23,75
558,910
222,576
233,3901
227,924
68,4283
74,949
74,1924
76,254
17,286
423,1356
25,906
227,657
2,1245
558,1137
60,1871
33,3
344,246
17,85
84,633
423,851
156,1342
64,2927
399,241
109,1143
55,378
342,483
109,717
25,370
151,2005
76,880
222,1359
312,1723
128,124
423,218
154,2642
149,3607
64,1598
64,896
55,1691
86,3227
423,2451
156,170
55,194
35,1519
154,1377
72,3
222,171
68,680
344,384
222,2103
128,34
51,2210
149,286
581,1082
312,1747
76,764
35,1158
128,2534
72,2088
47,1542
209,2465
312,56
202,1143
342,1179
207,118
404,2210
136,61
361,620
156,1839
558,2536
261,2112
109,219
312,1556
51,1663
238,1635
233,3726
128,696
238,662
399,325
72,3159
558,347
55,717
238,1531
76,1772
202,672
62,1730
55,1143
581,1407
68,657
233,365
2,2210
86,2506
344,2536
151,1897
17,2052
43,1861
581,1483
156,378
151,239
39,345
156,127
227,172
23,533
2,466
64,2351
154,2371
404,4057
68,298
342,3105
86,1643
227,2815
151,680
64,363
43,313
35,1185
43,457
41,684
404,880
43,760
68,1735
399,1747
209,963
190,1003
43,2267
17,576
233,269
84,1146
72,303
43,459
136,1424
190,598
344,598
60,194
581,1924
51,783
68,1598
74,1563
361,365
136,34
399,2004
190,435
207,1563
2,124
14,4114
190,1134
25,1173
55,1839
2,164
558,1913
33,774
74,760
68,3105
238,1605
202,191
149,1461
423,1686
41,1137
2,36
581,1179
68,2132
14,779
361,269
156,362
222,1377
51,378
84,713
17,600
227,963
227,152
68,1913
238,3227
62,1391
60,3463
47,2343
62,2210
312,48
342,627
86,1438
312,1086
86,2406
156,1019
109,1423
84,2274
55,170
43,3559
47,924
41,322
581,925
74,533
47,370
151,170
74,2300
55,1560
207,1871
2,402
156,192
33,630
399,896
233,517
14,1491
84,952
182,1630
39,127
86,338
149,378
151,955
361,2433
64,36
136,1010
558,2540
222,36
356,2131
72,150
109,1489
39,2499
43,1082
136,228
209,129
356,615
558,463
182,690
190,180
361,580
581,1049
86,2369
14,77
35,885
64,124
47,2358
207,1134
33,896
68,1282
39,2441
33,1747
51,65
423,2055
55,127
68,395
55,1627
423,1355
33,2223
227,673
39,228
238,466
47,1839
136,483
72,4203
68,615
74,3698
74,480
47,447
209,522
361,1239
149,269
64,2210
581,2763
64,1062
190,643
222,208
2,2192
233,678
47,3726
238,1472
74,3699
361,810
2,292
51,56
312,218
39,251
39,241
17,2088
136,698
72,1248
149,944
222,2406
33,2909
25,1890
14,2103
399,1594
149,63
86,1143
47,1063
222,1143
128,880
399,673
2,2470
39,192
39,137
156,551
261,250
136,1556
202,4203
149,902
182,1438
149,383
76,466
128,2236
84,3698
227,1685
68,480
149,1635
47,672
233,1772
86,1062
154,1992
33,1368
154,124
404,4203
17,183
86,2088
64,439
86,1098
72,87
399,1514
23,1123
202,2540
261,610
227,1913
342,622
68,1483
23,146
342,34
33,1491
128,1508
55,1630
23,924
41,1282
23,269
222,246
39,691
149,2534
202,417
149,110
76,1158
51,4203
261,2273
207,463
60,1663
17,2110
25,77
361,1011
344,4198
151,457
209,1816
149,2470
356,1542
342,2315
86,343
182,1030
55,874
151,1976
312,1015
227,1289
84,1644
156,3227
55,610
404,576
209,2144
423,896
41,4283
2,1158
72,36
136,803
60,1693
238,600
86,630
399,2113
423,1407
62,212
209,2971
25,1046
60,2131
64,1137
361,1115
156,2451
55,2881
55,2579
581,1046
109,573
128,48
2,535
84,1714
47,3198
156,2440
209,116
136,218
154,4283
581,1491
238,363
41,422
84,1889
209,2490
222,1534
261,1456
182,1328
202,402
41,3105
149,85
86,1897
128,1308
233,2005
84,110
60,880
222,848
68,673
128,525
154,1663
156,1356
2,672
84,1359
149,1848
190,2161
60,1481
202,459
312,3901
2,408
84,2144
33,384
84,698
207,153
156,2795
356,66
25,630
312,2909
55,1927
423,1976
136,2818
17,522
156,2517
68,286
222,3003
233,75
404,1030
356,637
76,1132
43,1198
182,2351
154,110
25,2005
149,563
43,1041
356,1678
109,1897
74,657
261,854
14,3185
342,880
76,2924
72,3105
182,1738
14,1556
109,696
33,683
35,1573
86,690
25,535
399,1430
35,1577
55,212
43,66
261,1377
47,783
74,1245
233,1086
23,152
209,1472
23,300
62,171
404,672
423,251
64,212
233,2369
51,1766
156,1289
35,1062
136,1009
202,563
227,532
344,3333
190,1368
404,3845
68,115
581,3357
14,667
76,2103
182,573
14,884
23,1691
182,2132
17,193
43,2110
23,157
35,821
190,1010
86,3607
2,1588
74,1516
60,774
149,5020
62,2795
128,610
207,1063
84,657
238,1137
227,772
43,717
361,437
399,1134
39,1590
51,1063
109,2571
23,36
227,1198
68,1433
72,116
423,2441
261,1635
72,638
64,1655
72,93
202,247
2,2013
62,447
68,24
84,620
312,747
227,303
109,250
342,1433
149,466
76,383
84,1685
17,298
33,799
399,2274
25,851
17,1913
2,2584
109,1104
404,18
55,1289
47,439
202,357
60,458
182,315
581,150
74,203
109,1927
190,1086
136,2406
222,34
109,2517
47,417
209,2763
361,1575
109,459
202,2236
72,731
149,1562
84,75
128,2130
209,303
207,722
128,2144
182,3227
356,1871
361,317
55,573
62,1270
233,955
51,1245
182,3185
154,301
76,2534
109,786
227,517
404,2932
261,884
238,1730
72,157
14,408
17,1407
76,2795
399,65
182,2023
136,338
23,314
182,1003
156,212
222,1643
312,384
136,551
404,1158
202,110
47,1582
76,1590
558,952
60,193
86,228
62,466
60,1240
202,573
51,152
109,2579
361,717
51,1041
62,1577
361,1644
404,1738
342,735
399,44
312,1424
156,466
344,1556
128,1015
312,535
64,3726
154,2392
261,1598
136,1630
342,1730
39,1312
423,303
399,402
423,1516
64,447
25,2053
33,1871
35,1438
74,5181
76,3328
109,551
190,770
17,1433
68,203
64,2534
51,993
136,1245
68,2536
14,170
344,821
55,1890
76,690
17,3607
227,952
84,1772
209,254
154,292
156,550
182,459
581,1030
39,1439
149,1115
47,1224
404,343
238,1424
233,2451
156,1223
17,862
33,948
39,194
344,580
39,572
154,1913
33,1590
404,2358
14,1766
151,69
136,880
423,2406
233,721
404,1176
581,1537
342,1800
227,63
404,1461
190,345
17,683
238,2053
581,3227
312,223
136,2881
344,507
190,1738
2,61
33,747
60,1450
558,1134
76,2343
222,61
154,3698
86,672
62,1575
312,153
222,638
151,1691
581,1439
356,343
154,1195
39,2008
76,75
222,532
51,115
404,690
222,760
62,1630
60,982
233,1186
86,2579
156,2088
227,2534
86,1407
35,143
209,2270
182,1534
39,379
76,249
151,1747
33,1542
233,963
227,1531
423,1461
25,1127
361,4283
227,1313
156,435
86,249
72,872
136,597
361,2004
35,622
207,286
84,5181
2,2444
76,559
423,1179
151,2343
202,1046
356,779
72,1862
154,1158
149,1883
128,1605
261,180
423,2113
209,2052
581,4203
86,2517
344,298
76,698
41,343
35,534
47,2351
233,1176
182,378
2,56
14,116
128,2927
344,673
404,169
39,2536
404,137
14,93
33,338
74,673
558,783
154,1563
17,673
154,535
136,2534
55,3
128,3559
222,1030
84,582
68,1747
399,1735
558,180
156,2210
356,722
261,543
312,1132
404,1839
151,1072
404,1342
74,212
233,1598
209,2327
233,1679
558,3931
74,662
149,1871
33,662
17,1534
72,129
182,1577
55,1072
39,1848
25,1635
209,357
261,66
136,164
2,2130
222,42
23,532
581,1161
60,580
399,573
64,1663
23,582
151,1342
151,559
154,408
86,143
47,110
222,2517
207,1772
151,2267
60,3607
68,848
227,2440
39,2610
149,1655
86,770
233,357
399,580
238,551
399,910
84,2924
51,5181
361,770
558,143
84,1049
43,643
60,400
86,1872
312,506
356,1011
128,132
74,3159
399,1308
84,2909
60,1313
238,435
39,1627
227,810
399,338
62,2444
238,993
128,378
156,910
344,1135
423,2470
149,533
404,1438
55,1368
190,1594
128,559
342,667
68,572
404,1098
202,40
47,1003
202,1239
404,614
404,127
2,483
60,1391
25,2470
2,1010
344,698
55,218
233,448
128,1862
581,993
14,3003
128,249
62,2132
2,228
84,301
86,1009
356,1115
25,1994
238,1143
361,525
43,87
76,1800
182,878
84,1282
222,551
404,1011
62,2053
149,993
154,1046
68,116
222,152
182,2113
154,536
76,1115
60,955
25,572
86,1605
47,1313
238,690
72,1839
60,2088
233,1134
361,442
33,1439
209,2753
342,684
233,3645
312,2369
41,298
17,1104
55,1313
25,204
207,384
55,910
25,1876
151,2470
39,4057
33,1924
154,879
399,180
86,448
60,1132
41,66
156,1072
227,2517
43,2273
404,1115
41,3357
227,1473
261,550
68,3699
64,1088
17,1105
151,735
154,507
41,906
423,963
238,150
72,1082
35,1430
190,3
51,3357
342,4198
84,2534
344,1735
227,880
361,826
43,678
51,313
423,234
156,596
76,879
128,483
43,1062
233,2881
109,61
128,85
207,2052
404,667
76,432
2,1556
55,1161
361,298
404,417
41,507
558,874
74,1577
581,1072
404,2369
361,532
55,4203
74,365
76,44
76,1889
238,786
25,1267
222,2433
109,760
558,1176
356,2518
190,1663
64,246
84,1157
207,1679
109,1913
84,2499
84,1136
399,680
35,1088
64,2053
128,633
68,2927
64,843
156,1179
35,1615
207,3185
361,1787
2,902
14,826
62,2300
43,885
182,2223
344,1176
17,1185
84,1089
404,2008
74,1185
202,2881
581,662
222,364
64,1478
68,1787
154,506
209,408
151,944
51,978
51,532
136,2023
202,1575
51,1562
39,452
14,879
14,241
60,2909
128,1424
227,3463
404,1562
47,536
72,1312
233,4057
2,691
581,1848
84,153
404,3559
39,75
190,363
581,1368
136,684
222,1889
581,2371
35,1123
2,1693
207,239
202,2444
227,1377
25,223
149,952
361,1224
2,803
404,1692
68,610
86,298
41,1838
222,783
156,1391
64,1883
55,803
156,662
423,1063
74,1519
72,251
128,379
62,2813
35,132
41,3
60,506
33,3198
86,880
60,826
35,1132
2,218
25,1063
356,638
39,1423
222,3901
233,576
2,132
209,2536
151,551
60,1692
84,3845
64,1473
207,1747
33,1089
23,1876
404,241
72,192
233,254
399,4057
60,735
356,3328
312,1248
558,3159
84,1582
344,1105
60,978
227,1489
156,5020
261,1289
581,3607
86,774
60,610
261,301
23,364
156,3607
558,1328
51,1924
74,157
361,774
202,2223
128,1137
60,1861
72,2008
154,1889
86,2210
423,582
156,303
74,5020
202,164
35,1644
222,1575
25,1438
558,317
558,383
39,1267
151,1772
109,2013
23,663
62,155
35,246
35,600
47,506
399,118
227,1577
51,1088
43,533
62,634
35,1730
74,2161
128,1046
344,459
227,1588
47,683
14,4203
64,42
404,3227
76,551
151,1871
2,180
344,826
47,357
2,3333
64,157
149,634
233,1009
261,1356
128,325
86,563
151,2642
182,1157
86,1570
238,685
154,1872
233,522
33,2358
25,833
14,1351
190,1282
558,614
233,1198
64,1312
404,597
151,247
109,1766
47,955
190,952
344,2055
84,69
149,2008
227,1407
14,2274
136,2584
74,247
128,56
17,347
17,1245
222,2753
356,667
76,1088
342,534
35,395
2,696
41,164
51,1519
39,630
151,1391
227,1722
33,362
86,1678
312,2161
14,2610
17,1663
227,2096
209,572
76,1308
68,1861
23,2132
47,1179
404,1289
60,2270
41,2055
72,439
41,1890
39,2023
33,1381
72,1848
202,204
17,880
74,633
399,362
25,85
51,1686
361,1003
156,2130
581,40
62,1483
68,1423
261,1089
68,75
404,1838
156,1531
136,4283
68,459
182,663
312,1516
151,2795
423,2103
581,1766
209,435
182,1575
68,1143
25,24
33,1839
222,878
154,1473
68,1562
207,77
17,164
151,3607
23,85
47,1686
109,1308
344,153
23,483
342,502
33,622
356,799
156,110
261,153
190,885
86,1240
47,137
207,1714
190,1381
361,502
128,3328
51,338
399,3463
84,4203
51,1478
64,250
151,642
35,453
182,1730
558,345
233,1019
356,436
222,192
404,1519
62,2223
55,543
342,1679
238,879
202,779
47,315
558,4057
558,118
47,1049
261,480
64,2518
17,466
207,2273
76,384
62,2113
72,2642
399,212
62,364
202,634
136,453
344,3699
2,1630
207,735
182,952
39,713
356,129
209,143
136,422
558,343
136,1838
41,3463
128,2004
151,3185
149,1816
84,249
84,191
55,731
128,517
202,674
312,3845
423,2795
154,534
109,925
361,657
64,251
136,831
581,1423
581,408
261,2349
84,1289
423,1351
68,1082
25,203
182,1364
399,2223
41,442
261,4198
62,1049
423,3003
149,551
207,4114
68,2499
238,2518
62,314
128,459
190,1693
156,1738
41,313
109,115
233,637
41,208
151,799
209,2433
41,2267
581,5020
84,1537
35,684
60,325
68,507
72,1245
342,1407
23,446
209,2517
55,1461
136,2813
2,1927
76,680
14,622
190,1009
74,1478
17,447
109,1049
47,436
43,615
76,684
227,1342
227,1308
581,579
361,1813
261,347
76,1722
399,698
558,1198
33,2161
23,311
39,871
72,338
342,1430
182,3645
76,1643
51,948
86,1722
136,502
74,1883
182,124
399,1861
72,208
154,1003
47,52
2,1381
238,1173
581,1391
74,2273
39,5020
399,483
76,1098
14,2210
190,1872
209,2795
55,580
43,597
128,582
14,1615
136,138
64,3845
68,251
17,228
109,1590
128,532
238,1423
238,911
399,1927
261,3645
182,322
84,1313
190,1115
47,1223
233,1377
222,2371
35,416
35,2103
156,172
261,2161
25,3333
35,1679
86,1635
39,1839
190,143
261,1105
156,2392
47,642
342,1838
404,48
202,223
109,1722
261,1913
404,460
154,862
128,395
35,772
222,15
25,722
33,1481
356,910
51,1301
33,1424
202,2753
62,234
86,3333
227,1663
399,1630
64,559
558,212
558,2144
151,1245
74,1356
17,1883
25,760
41,370
33,3185
86,44
25,63
222,87
558,2369
62,1722
39,172
423,871
136,56
423,2365
25,502
55,422
86,115
64,1747
149,3159
41,786
76,534
68,1424
25,902
62,617
84,1115
68,1105
312,2103
356,52
190,630
190,1313
39,878
43,300
190,2517
190,219
68,34
109,3845
60,1136
149,4203
72,1381
342,878
151,1063
33,3845
33,1423
14,731
342,1328
222,2642
154,772
74,1098
109,1450
43,854
55,172
207,247
207,249
17,1381
238,457
209,643
151,2103
154,44
109,44
84,234
238,1224
154,379
222,902
76,797
128,596
209,735
41,874
149,2110
342,453
423,2273
2,18
233,848
51,1308
17,721
202,2274
154,223
399,1351
399,525
62,680
25,1605
149,2327
128,1979
227,1861
17,1838
227,993
233,1301
342,1605
55,615
342,48
344,2023
17,831
128,2579
109,480
154,1185
182,480
41,2795
209,1877
43,630
222,2023
342,673
35,1137
182,2131
62,679
43,1723
581,843
190,1062
64,1450
202,2327
149,674
238,1582
68,1176
154,2451
128,1643
23,362
62,170
227,446
356,218
581,480
312,1270
182,721
47,1312
238,1195
86,949
35,4057
182,2343
423,1890
233,2112
312,2274
25,871
202,317
62,422
404,982
33,2506
74,993
156,1438
33,118
25,1086
227,2273
39,2103
84,533
60,1423
76,1678
238,1897
261,2004
33,1218
581,1542
2,2540
72,435
342,963
344,2004
60,150
227,442
47,1082
17,2754
60,1890
154,1787
39,298
84,1813
182,533
72,821
233,888
342,146
202,1508
342,439
33,1063
43,634
14,2924
404,251
86,1072
76,2127
356,1439
404,1132
404,884
74,884
361,1976
14,2909
423,1377
84,638
14,2013
207,370
344,3559
312,3328
344,365
581,2103
182,1088
128,59
41,1627
558,4198
356,1282
154,610
25,638
35,1240
41,127
23,2327
182,203
60,1424
182,422
17,3357
361,888
14,1994
35,1531
558,2127
35,3105
72,2005
35,1787
342,172
404,674
47,1473
344,269
39,24
209,601
74,1355
261,2192
25,3698
190,1714
86,910
64,1927
361,314
14,1605
207,458
581,880
361,747
209,2131
62,1643
558,2192
227,1136
74,799
233,212
128,2818
238,1508
423,432
2,1608
342,691
128,36
261,627
35,911
233,764
33,1598
209,1979
209,157
207,193
128,2763
2,2754
581,924
581,138
151,286
399,1705
62,2267
227,73
361,1478
76,3901
84,2815
361,2365
558,1301
60,1630
2,684
312,311
233,446
62,439
60,3227
558,18
222,896
222,402
154,2610
156,448
156,2008
227,1267
14,457
35,1735
423,615
84,251
399,2571
25,1359
109,1146
68,614
344,2351
74,1063
76,872
55,1575
60,3333
238,15
39,1245
68,1313
154,239
60,760
17,1461
136,132
342,2110
558,191
55,1146
62,1679
35,363
154,680
344,543
84,1308
55,1992
356,1516
136,1134
84,458
154,2815
558,2351
51,2113
581,2932
222,247
17,2005
342,1570
14,63
47,600
156,2112
62,1003
207,1270
136,1862
342,1531
227,1644
14,1924
404,1456
68,1328
128,1248
62,2052
23,1308
64,3931
312,1738
182,674
86,2132
261,614
39,417
51,1630
423,810
23,315
41,713
261,170
86,2815
35,2315
558,1506
227,223
68,1115
55,1483
149,678
84,2004
128,1270
202,1747
312,1766
60,1537
64,2540
14,1407
62,764
68,1800
72,61
23,402
207,691
581,466
238,2112
41,378
227,249
64,1313
344,24
62,3726
156,1301
261,662
23,2444
60,1627
47,44
202,559
72,506
149,1157
23,1816
64,2753
109,880
74,2881
109,2490
238,1570
43,1871
84,180
43,878
76,572
342,696
14,1082
356,1816
344,3845
399,610
154,127
312,322
233,2132
190,292
156,2815
109,680
33,1615
156,241
227,3357
41,1030
581,36
190,601
182,1877
33,5020
227,77
72,533
33,3607
128,672
342,1134
222,2055
149,364
128,1787
404,1787
14,65
182,300
151,2161
60,1015
356,1691
182,152
404,657
233,713
128,146
149,630
25,40
154,831
64,1086
344,1723
43,1883
261,239
151,5020
356,1082
128,193
62,3645
227,507
154,600
25,924
202,239
39,596
33,2130
84,446
62,799
151,2536
17,685
404,345
558,85
261,1542
227,1046
356,896
149,1861
68,880
399,1328
51,2223
43,1813
43,2327
344,1747
72,1030
72,127
558,717
55,347
33,2518
361,1424
35,596
149,2005
55,2536
238,370
14,1722
47,1438
342,1577
190,633
356,1960
60,2499
136,445
55,2815
128,896
68,370
261,1691
35,2763
84,1722
154,1560
227,879
238,56
33,2053
361,597
51,2349
399,1456
68,2406
344,239
404,1082
33,1082
41,254
202,2971
558,445
222,1693
222,1562
261,251
35,2267
62,614
261,1123
64,1693
86,1364
149,1478
41,1534
344,576
423,1041
233,638
404,1248
209,2267
361,1364
342,884
14,924
128,322
55,1615
17,1003
68,400
344,445
312,1861
156,347
17,1134
151,370
72,1270
581,1531
558,2441
39,620
581,1313
86,1430
35,3333
68,2144
261,146
261,458
72,1594
399,854
76,416
342,442
86,446
86,63
74,2465
23,1030
151,633
149,2270
109,5181
68,193
14,880
39,435
55,69
149,314
156,1693
74,3003
84,1391
51,1582
17,338
202,15
342,1573
128,2540
151,872
41,115
86,155
86,311
344,1086
154,1679
47,3645
17,1312
2,2053
23,228
43,234
149,614
2,1992
23,44
64,1570
55,2540
47,3357
404,56
238,774
64,1381
41,1472
404,150
23,2971
558,436
62,2534
222,1407
84,300
423,1871
233,452
136,1506
35,59
39,2571
399,1723
154,1489
136,1381
33,2406
74,2642
356,1472
207,1377
356,2327
47,559
51,1605
222,218
62,797
261,436
43,453
312,678
39,370
207,3159
156,1877
47,1308
238,622
39,2349
136,2932
154,1267
128,1359
136,1889
233,4283
25,597
404,1861
2,1979
35,1738
399,1976
17,874
60,1787
233,317
33,563
84,364
39,683
109,2610
238,422
344,722
23,317
33,826
209,1608
74,722
312,1223
47,848
156,1615
47,2534
156,2540
25,683
2,2223
233,633
35,3198
423,1098
361,1747
128,2053
62,3357
399,239
558,1813
51,93
128,911
60,115
23,1377
361,3328
14,164
43,4203
399,36
60,1003
55,1747
399,251
149,906
60,551
47,680
84,317
233,1015
35,1176
182,563
17,417
68,2534
43,3159
156,69
202,872
41,2005
227,2441
33,1605
149,1615
136,1573
581,610
344,171
404,172
43,1245
39,2406
14,1308
136,18
35,1800
23,2465
356,362
109,2055
404,579
64,2815
25,234
41,1883
64,1582
312,2004
202,1438
51,1086
14,525
209,2927
342,1994
128,2932
202,622
222,690
74,241
261,1072
25,1377
356,183
109,506
51,657
222,1312
74,1019
62,1088
344,1019
238,4283
202,1089
2,3357
74,1643
43,338
361,690
39,2795
238,442
209,2441
233,2351
17,3105
39,1877
60,1913
68,1481
43,1063
84,1239
238,902
182,1582
558,1173
581,2406
2,48
154,249
47,1342
344,192
233,2441
128,1556
207,2161
136,884
86,532
60,1747
17,1862
60,116
64,643
55,1136
342,1355
399,378
558,698
136,1562
128,153
154,138
182,2506
222,1318
222,963
128,422
68,772
62,843
51,143
84,1124
149,1176
41,1240
55,2103
202,1883
128,75
227,1976
151,1355
41,251
68,363
35,810
136,2610
43,65
25,1588
399,620
361,234
35,993
156,1049
312,115
84,1086
154,1010
2,313
558,1714
581,1588
43,85
190,442
149,347
222,357
361,963
109,56
344,286
202,747
182,610
190,322
2,1186
74,1049
156,770
109,536
151,1573
35,466
14,1289
202,314
238,208
23,191
361,383
76,948
39,1630
84,1179
222,395
109,3198
23,910
84,1223
62,2365
156,925
344,1430
136,2540
558,203
35,2392
128,535
23,783
25,563
41,598
136,1787
581,1062
64,2763
233,1104
156,2103
182,1481
202,1644
209,2055
361,673
202,1678
361,944
558,643
60,378
202,313
312,44
55,452
2,579
361,2470
64,1351
35,1582
128,408
404,525
136,1705
43,563
14,572
182,1368
35,614
182,854
190,679
312,1722
14,579
154,1342
136,379
207,1308
190,2132
423,1838
47,452
43,2971
55,1590
227,1679
43,620
344,643
342,885
361,319
47,1318
261,4114
64,1134
62,169
581,601
261,338
154,1537
151,2465
423,831
558,872
344,3003
64,132
84,475
404,874
423,2433
344,627
41,952
404,610
222,1439
404,208
238,2273
312,1041
14,234
109,874
222,1161
190,2351
39,2754
41,460
238,535
109,383
312,2465
344,1883
51,370
227,2642
399,2103
25,1011
72,1104
156,1124
222,774
23,522
86,872
136,1608
182,1456
2,1019
47,1364
356,383
361,1328
60,65
128,1800
41,1730
35,1223
423,1011
207,4283
14,1861
60,944
62,1089
60,452
39,1976
182,1735
41,735
404,311
151,446
342,2540
128,448
209,1301
190,1889
62,1312
156,582
136,446
344,638
23,218
156,735
182,597
404,1195
404,1575
60,2517
156,18
33,2490
423,2909
149,1514
202,1342
581,1003
404,446
238,3198
55,1976
25,3845
17,1691
151,1224
33,40
227,286
423,1491
60,422
149,717
109,1312
233,192
60,1730
202,5181
109,2127
109,3607
47,667
423,773
2,1862
558,1157
64,169
86,833
227,1877
60,1364
238,874
14,550
190,124
2,843
39,3185
261,1537
41,85
128,73
62,1136
62,2358
17,797
202,627
35,506
25,1198
233,3698
35,34
404,363
86,622
423,129
136,2642
558,437
64,1483
222,300
51,40
209,1009
227,1450
404,212
156,1766
35,1030
47,1391
55,1456
423,2223
312,696
558,1979
17,1046
581,52
312,610
62,5020
149,66
151,203
233,458
190,4283
72,2571
43,445
43,1635
43,580
74,169
62,1883
344,155
14,1608
222,483
227,1157
207,1223
86,192
423,364
356,2465
404,1889
399,582
182,18
47,949
14,1478
156,1848
344,532
344,241
62,3185
47,314
190,517
558,1146
207,2300
86,36
47,2088
39,1289
233,1627
23,52
128,1186
207,533
23,3699
33,370
202,1481
23,212
55,854
76,317
62,2518
344,831
33,1124
558,532
136,1143
17,1301
72,522
233,1240
62,1223
207,772
238,536
233,251
55,384
39,573
156,357
344,1861
64,2358
109,1391
51,435
25,1556
84,362
109,3333
202,319
68,345
361,2499
136,1062
404,1218
84,622
60,1848
312,1308
17,460
356,15
190,87
17,311
222,1577
344,483
14,1115
361,2881
84,643
23,2210
356,370
64,610
128,4198
227,2540
361,1883
207,301
25,691
399,638
84,1839
39,925
14,1473
149,3198
33,1483
261,1747
154,3559
581,550
222,286
84,2315
149,2506
209,878
423,3328
43,3105
109,1862
74,463
41,955
356,663
202,2103
222,1239
41,948
23,40
72,1627
356,395
207,65
43,2132
51,466
261,1489
342,1644
128,3357
233,773
312,1356
84,1161
17,2008
151,1082
43,34
399,1483
149,885
2,1041
51,459
209,73
51,132
222,343
182,1861
60,1714
72,234
72,363
51,445
64,365
404,2132
47,2909
68,311
47,152
227,56
222,1328
86,2571
581,483
128,803
35,1128
109,1861
233,2753
76,1644
55,1848
84,2506
156,1556
86,442
64,1123
55,620
581,1861
68,1575
154,1072
154,880
361,5181
261,993
64,269
154,1738
151,1813
17,155
209,502
404,507
109,1224
41,1473
14,691
47,831
342,311
68,679
261,246
222,770
60,1157
60,2371
51,731
202,69
25,2406
151,1876
399,532
404,4198
361,459
399,1537
399,1889
202,447
156,534
47,533
35,2517
233,1514
209,1368
581,241
55,2499
558,246
51,157
17,363
47,383
356,1364
25,2571
227,1430
25,1407
156,1318
356,1086
342,1575
68,2023
581,155
55,633
154,319
