p12_1,p12_2
3897,16467
3066,16469
2524,16471
2178,16473
7486,16475
3546,16476
12835,16478
8745,16490
3660,16492
3085,16495
3955,16497
3513,16507
9450,16512
13138,16513
8803,16520
701,16529
1453,16532
6126,16538
2280,16542
6594,16544
2279,16545
6492,16548
4807,16549
4968,16553
9331,16559
13787,16561
8307,16568
7663,16571
6586,16580
3401,16581
6626,16582
5039,16587
3456,16588
3136,16589
3634,16596
12355,16604
7234,16610
8709,16611
4230,16619
3430,16621
6404,16625
988,16627
11812,16628
3643,16634
5544,16667
5891,16672
4792,16675
1460,16676
3682,16677
3540,16679
8458,16680
11601,16682
8800,16689
10565,16692
2667,16693
4515,16698
13129,16701
10723,16714
5060,16716
3017,16718
863,16724
10146,16728
5628,16734
2846,16738
2196,16739
6424,16744
1303,16745
7795,16752
8723,16753
9673,16763
11440,16764
2630,16768
8045,16769
10991,16771
1108,16772
13722,16773
4568,16778
7135,16782
14386,16784
2328,16798
5097,16800
9234,16805
7369,16809
1949,16813
5332,16820
10194,16825
10637,16830
13046,16833
4394,16837
13728,16840
2542,16845
3306,16851
3529,16857
2337,16858
6811,16859
2592,16864
8104,16866
8415,16869
7122,16870
6065,16875
6042,16876
11927,16877
4802,16881
4675,16882
6074,16883
5285,16889
2599,16890
3696,16892
5366,16893
4049,16894
7876,16898
4169,16902
2612,16903
6963,16904
7801,16907
4531,547
9960,16911
6692,16917
4370,16921
2165,16923
9004,16925
7908,16927
9722,16928
7523,16935
12198,16938
6073,16941
3188,16944
1988,16945
12243,16946
2424,16951
6886,16952
7065,16956
9269,16958
3120,16966
1902,16968
5183,16970
7469,16976
3261,16977
11714,16981
8557,16985
852,16986
5491,16988
7271,16992
3440,16995
12618,16998
7258,17010
1732,17011
1378,17012
14149,17013
1819,17016
12202,17017
4336,17018
6782,17025
4458,17027
1808,17028
1891,17030
4616,17032
8344,17034
10129,17037
2232,17039
5741,17040
11195,17049
7777,17053
1171,17057
5011,17058
4437,17059
5203,17060
2949,17061
1038,17064
2168,17069
7514,17073
1290,17075
10233,17076
11618,17081
3494,17084
10298,17086
8346,17088
1558,17093
10989,17095
3340,17103
5537,17104
8375,17124
6517,17125
5675,17127
12058,17129
9661,17132
3808,17134
8481,17136
5649,17140
8923,17150
14403,17154
9569,17158
1834,17161
6068,17163
8153,17178
8485,17182
8756,17185
5143,17186
5915,17190
9271,17194
6786,17197
5419,17203
957,17205
2262,17206
1090,17210
13959,17212
6791,4994
2264,17215
5455,17220
4541,17223
10423,17224
4551,14404
8372,17226
12321,17227
1657,17230
3680,17238
3902,17253
805,17255
2414,17257
2556,17260
9167,17262
4465,17264
1096,17265
11814,17266
3943,17269
7618,5831
7988,17271
9153,17272
3325,17273
1232,17281
1024,17283
5746,17294
8145,17295
4975,17296
10387,17306
2295,17317
1208,17318
824,17320
2068,17327
6568,17333
9203,17341
3295,17342
71,17344
6067,17357
1479,17365
956,17367
5812,17377
6910,8532
5784,17384
11465,17388
4265,17395
2749,17398
11005,17405
11170,17406
8806,17410
6281,17412
4924,17413
8638,17414
12960,17416
6030,17426
3091,17427
4950,17429
4060,17432
732,17442
12930,17454
13188,17457
10000,17460
2407,17462
9553,17465
4197,17467
2639,17472
6818,17475
2679,17481
7722,17489
6145,17492
7277,17495
11919,17505
4788,17508
2808,3051
6548,17518
4293,16877
7373,17521
9659,17524
6916,17525
7121,17526
4062,17527
10264,17531
1283,17536
1859,17541
8127,17546
9463,17551
9711,17576
5862,17583
6302,17587
4131,17588
8355,17597
2849,17599
6713,17600
3597,17601
6381,17604
10265,17611
6905,17621
7228,17622
1557,17625
1036,17627
7298,17628
10202,17629
6997,17640
5260,17660
4544,17661
4846,17663
2575,15726
10750,17673
6828,17681
6501,17682
2615,17686
11684,17688
7388,17712
3093,17722
10701,17724
2325,17729
2982,17736
12993,17743
1746,17744
2569,17749
14872,17752
2616,17766
1477,17773
8403,17774
6732,17776
1112,17780
3384,670
5103,17785
15712,17786
1416,17802
2601,17803
2659,17804
2038,17805
420,17812
2254,17814
7263,17818
7268,17822
10444,17824
6998,17826
8296,17830
9144,17831
10602,17839
8651,17843
9977,17847
2523,17862
2449,17864
7210,17867
12493,17871
2771,17395
1618,17875
4149,17876
8418,17881
3967,17886
492,17892
9078,15134
9228,17895
4771,17901
3775,17909
8907,17912
1299,17917
7817,17919
3233,17921
4724,17923
14207,17925
8151,17926
11334,17928
7785,17934
7378,17936
3934,17939
3985,1442
10018,17945
2179,17949
4721,17950
2046,17954
8729,17955
935,17962
2402,17963
4225,17969
6702,17971
6675,17973
2010,17974
5449,17583
5713,17988
7642,17998
10654,18001
8185,18003
4523,18005
4936,18009
7200,18015
4801,18024
10952,18026
6653,18031
1493,18032
1674,18033
4620,18034
1565,18047
10513,18048
7419,18050
3342,18052
587,18053
1189,18054
997,18059
1954,18060
3904,18061
4829,18065
2166,13860
8798,18075
11898,18076
7222,18078
2415,16374
